City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Score,CLTV,Churn Label
0.4875886524822695,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5087194818136523,0.16477794793261868,0.3157894736842105,0.49032688458972645,0
0.9370567375886525,0.0,0.0,1.0,1.0,0.6388888888888888,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.7229696063776783,0.5532924961715161,0.34736842105263155,0.7080275739381809,0
0.05851063829787234,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5475834578973593,0.0,0.4105263157894737,0.07538358905937287,0
0.7730496453900709,0.0,1.0,0.0,0.0,0.041666666666666664,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.607872446437469,0.257427258805513,0.9052631578947368,0.3331109628641316,1
0.8617021276595744,1.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.013452914798206289,0.3895865237366003,0.5263157894736843,0.7627307093617968,0
0.1374113475177305,0.0,0.0,1.0,0.0,0.736111111111111,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.9177877428998505,0.7364471669218989,0.5684210526315789,0.4740938403380031,0
0.05053191489361702,0.0,1.0,1.0,0.0,0.9027777777777777,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.7573492775286499,0.7655436447166921,0.021052631578947364,0.743829219479653,0
0.4051418439716312,1.0,0.0,1.0,1.0,0.6388888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.01544593921275536,0.9563552833078101,0.736842105263158,0.34934400711585495,0
0.875,0.0,0.0,1.0,0.0,0.3194444444444444,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.550572994519183,0.17136294027565083,0.5894736842105264,0.130531465421392,0
0.8413120567375887,1.0,0.0,0.0,0.0,0.041666666666666664,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4668659691081216,0.26324655436447164,0.39999999999999997,0.1243050922837447,0
0.4051418439716312,1.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37169905331340314,0.4451761102603369,0.42105263157894735,0.10651545474760954,0
0.4929078014184397,1.0,0.0,1.0,0.0,0.7916666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37169905331340314,0.422052067381317,0.17894736842105263,0.5790527018012008,0
0.014184397163120567,0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.7065271549576483,0.5490045941807045,0.28421052631578947,0.7709584167222592,0
0.5913120567375887,1.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.21574489287493773,0.3713629402756508,0.5473684210526315,0.6786746720035579,0
0.42730496453900707,1.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.06626806178375688,0.7099540581929555,0.7578947368421052,0.6241939070491438,1
0.11170212765957446,0.0,1.0,0.0,0.0,0.5277777777777778,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8086696562032886,0.49218989280245024,1.0,0.327106960195686,1
0.7668439716312057,1.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5052316890881914,0.5660030627871363,0.5263157894736843,0.8312208138759172,0
0.8617021276595744,0.0,0.0,0.0,0.0,0.18055555555555555,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.7030393622321874,0.04655436447166922,0.23157894736842105,0.7569490771625527,0
0.7969858156028369,1.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.6980568011958147,0.4889739663093415,0.9789473684210526,0.10073382254836555,1
0.6675531914893617,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7822620827105133,0.5813169984686064,0.34736842105263155,0.13564598621303087,0
0.7703900709219857,0.0,0.0,1.0,0.0,0.5694444444444444,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.6756352765321376,0.4433384379785605,0.6000000000000001,0.7387146986880142,0
0.8962765957446809,0.0,0.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8570004982561038,0.8165390505359877,0.29473684210526313,0.6960195686012898,0
0.7783687943262411,0.0,0.0,1.0,1.0,0.9722222222222222,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6108619830592925,0.7263399693721286,0.37894736842105264,0.6326439848788079,0
0.7579787234042553,1.0,0.0,1.0,1.0,0.013888888888888888,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.560039860488291,0.8762633996937212,0.17894736842105263,0.7762953079830996,0
0.7916666666666666,1.0,0.0,1.0,0.0,0.5277777777777778,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6083707025411063,0.3998468606431853,0.8421052631578947,0.08939292861907938,1
0.4033687943262411,0.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7757847533632287,0.6600306278713629,0.7263157894736842,0.6788970424727596,1
0.7420212765957447,1.0,0.0,0.0,0.0,0.8333333333333333,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.7090184354758347,0.6713629402756508,0.7263157894736842,0.8607960862797419,0
0.6906028368794326,0.0,1.0,1.0,0.0,0.3611111111111111,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.6706527154957649,0.25895865237366,0.18947368421052632,0.42961974649766504,0
0.4982269503546099,0.0,0.0,1.0,0.0,0.15277777777777776,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8081714000996513,0.016385911179173047,0.831578947368421,0.7300422503891482,1
0.6223404255319149,1.0,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8570004982561038,0.8136294027565084,0.34736842105263155,0.8036468756949076,0
0.020390070921985814,1.0,1.0,1.0,0.0,0.986111111111111,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.963129048330842,0.9234303215926493,0.5052631578947369,0.5414720925061152,0
0.4583333333333333,0.0,0.0,1.0,1.0,0.9305555555555555,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5132037867463878,0.6,0.16842105263157894,0.9063820324660885,0
0.7730496453900709,1.0,1.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5426008968609866,0.8312404287901991,0.9894736842105263,0.2637313764732044,1
0.10726950354609929,1.0,1.0,1.0,1.0,0.40277777777777773,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8525161933233684,0.3921898928024502,0.5578947368421052,0.3847009117189237,0
0.9973404255319148,1.0,0.0,1.0,1.0,0.9166666666666666,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3612356751370205,0.48070444104134763,0.3894736842105263,0.45541472092506113,0
0.7783687943262411,1.0,0.0,1.0,1.0,0.41666666666666663,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4902840059790733,0.24915773353751913,0.29473684210526313,0.4672003557927507,0
0.29343971631205673,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4449427005480817,0.019601837672281776,0.7157894736842105,0.26929063820324656,0
0.47429078014184395,0.0,1.0,0.0,0.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5351270553064275,0.5088820826952527,0.4421052631578947,0.5056704469646431,0
0.13031914893617022,0.0,1.0,1.0,0.0,0.986111111111111,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8051818634778277,0.862021439509954,0.18947368421052632,0.6555481432065822,0
0.010638297872340425,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6761335326357748,0.20826952526799386,0.9368421052631579,0.3393373360017789,1
0.12854609929078015,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.31290483308420525,0.6347626339969372,0.7789473684210526,0.6210807204803201,0
0.4796099290780142,1.0,0.0,0.0,0.0,0.375,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.8181365221723967,0.3562021439509954,0.47368421052631576,0.8752501667778518,0
0.11879432624113474,1.0,0.0,1.0,0.0,0.09722222222222221,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.513702042850025,0.6770290964777947,0.894736842105263,0.28752501667778513,1
0.5062056737588653,0.0,0.0,0.0,0.0,0.3055555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.00847035376183361,0.5381316998468606,0.4947368421052632,0.15299088281076273,0
0.9326241134751773,1.0,0.0,0.0,0.0,0.41666666666666663,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.37120079720976584,0.17396630934150076,0.6842105263157894,0.765399154992217,0
0.3351063829787234,1.0,0.0,0.0,0.0,0.3611111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.013951170901843585,0.5957120980091883,0.7578947368421052,0.8494551923504559,0
0.3980496453900709,1.0,0.0,0.0,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3682112605879423,0.5828483920367534,0.6842105263157894,0.15232377140315762,1
0.7960992907801419,0.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.00847035376183361,0.030781010719754975,0.4947368421052632,0.9186124082721814,0
0.18971631205673758,0.0,0.0,0.0,0.0,0.18055555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0199302441454908,0.3459418070444104,0.7473684210526315,0.6404269513008671,0
0.4982269503546099,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.06576980568011961,0.21592649310872894,0.3157894736842105,0.9168334445185677,0
0.0398936170212766,0.0,1.0,0.0,0.0,0.38888888888888884,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8460388639760837,0.3820826952526799,0.7684210526315789,0.4743162108072048,1
0.8927304964539007,1.0,0.0,0.0,1.0,0.5416666666666666,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.070254110612855,0.989739663093415,0.5052631578947369,0.8857015788303313,0
0.17375886524822695,1.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1704035874439462,0.5627871362940275,0.736842105263158,0.1243050922837447,0
0.32890070921985815,1.0,0.0,0.0,1.0,0.3472222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.02391629297458897,0.5986217457886677,0.5789473684210527,0.28263286635534796,0
0.800531914893617,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8236173393124065,0.3110260336906585,0.6421052631578947,0.6144096064042694,1
0.16932624113475178,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0707523667164923,0.2704441041347626,0.7684210526315789,0.7949744273960417,1
0.8776595744680851,0.0,0.0,1.0,0.0,0.8472222222222222,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7568510214250125,0.72052067381317,0.45263157894736844,0.5943962641761174,0
0.4352836879432624,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.06875934230194322,0.04609494640122511,0.6105263157894736,0.4013786969090504,0
0.898936170212766,0.0,1.0,0.0,0.0,0.29166666666666663,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.755854509217738,0.24165390505359877,0.7157894736842105,0.6261952412719589,1
0.31560283687943264,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7717987045341306,0.9872894333843798,0.18947368421052632,0.28174338447854125,0
0.33156028368794327,1.0,0.0,1.0,1.0,0.20833333333333331,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5650224215246636,0.044104134762633994,0.5789473684210527,0.5850567044696464,0
0.8617021276595744,1.0,1.0,1.0,0.0,0.19444444444444442,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.012456402590931753,0.29387442572741196,0.6421052631578947,0.21325327996442073,0
0.6950354609929078,0.0,0.0,1.0,0.0,0.75,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.016442451420029924,0.030627871362940276,0.3684210526315789,0.49121636646653327,0
0.4982269503546099,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.16243148978574992,0.45053598774885145,0.8,0.5499221703357793,1
0.06560283687943262,0.0,0.0,1.0,0.0,0.7916666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.560039860488291,0.5681470137825421,0.7473684210526315,0.5654881031798977,0
0.773936170212766,0.0,1.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8266068759342301,0.9064318529862174,0.6631578947368422,0.7878585723815876,1
0.18882978723404256,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5211758844045841,0.33277182235834607,0.6947368421052631,0.34756504336224153,0
0.42641843971631205,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.016442451420029924,0.9388973966309341,0.2631578947368421,0.5766066266399821,0
0.6223404255319149,1.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.02242152466367714,0.03660030627871363,0.46315789473684205,0.4869913275517011,0
0.5328014184397163,0.0,0.0,0.0,0.0,0.15277777777777776,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4549078226208272,0.8705972434915773,0.2,0.48209917722926393,0
0.7703900709219857,1.0,0.0,0.0,0.0,0.5833333333333333,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8305929247633285,0.5572741194486983,0.6421052631578947,0.7876362019123859,1
0.25443262411347517,1.0,0.0,0.0,0.0,0.15277777777777776,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3522670652715496,0.7606431852986217,0.9894736842105263,0.3122081387591728,1
0.7872340425531915,1.0,0.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0558046836073742,0.3584992343032159,0.6736842105263159,0.3784745385812764,0
